datetime,MAC000028,MAC000041,MAC000058,MAC000089,MAC000095,MAC000126,MAC000143,MAC000144,MAC000148,MAC000172,MAC000176,MAC000182,MAC000200,MAC000240,MAC000258,MAC000268,MAC004457,MAC004490,MAC004496,MAC004521,MAC004528,MAC004540,MAC004550,MAC004553,MAC004862,MAC004874,MAC004918,MAC004998,MAC005000,MAC005016,MAC005024,MAC005025,MAC005193,MAC005227,MAC005229,MAC005257,MAC005261,MAC005268,MAC005270,MAC005273
2012-02-11 12:41:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:42:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:43:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:44:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:45:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:46:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:47:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:48:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:49:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:50:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:51:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:52:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:53:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:54:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:55:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:56:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:57:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:58:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 12:59:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
2012-02-11 13:00:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:01:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:02:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:03:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:04:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:05:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:06:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:07:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:08:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:09:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:10:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:11:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:12:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:13:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:14:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:15:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:16:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:17:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:18:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:19:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:20:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:21:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:22:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:23:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:24:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:25:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:26:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:27:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:28:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:29:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
2012-02-11 13:30:00,0.238,0.266,0.224,0.176,0.628,0.106,0.242,0.272,0.62,0.46,0.16,0.43,0.342,0.11,0.462,0.132,0.212,0.078,0.084,0.212,0.778,0.898,0.668,0.236,0.122,0.272,1.15,0.096,0.276,0.436,0.356,0.244,0.13,0.148,0.066,0.928,0.258,0.188,0.24,0.202
2012-02-11 13:31:00,0.238,0.266,0.224,0.176,0.628,0.106,0.242,0.272,0.62,0.46,0.16,0.43,0.342,0.11,0.462,0.132,0.212,0.078,0.084,0.212,0.778,0.898,0.668,0.236,0.122,0.272,1.15,0.096,0.276,0.436,0.356,0.244,0.13,0.148,0.066,0.928,0.258,0.188,0.24,0.202
2012-02-11 13:32:00,0.238,0.266,0.224,0.176,0.628,0.106,0.242,0.272,0.62,0.46,0.16,0.43,0.342,0.11,0.462,0.132,0.212,0.078,0.084,0.212,0.778,0.898,0.668,0.236,0.122,0.272,1.15,0.096,0.276,0.436,0.356,0.244,0.13,0.148,0.066,0.928,0.258,0.188,0.24,0.202
2012-02-11 13:33:00,0.238,0.266,0.224,0.176,0.628,0.106,0.242,0.272,0.62,0.46,0.16,0.43,0.342,0.11,0.462,0.132,0.212,0.078,0.084,0.212,0.778,0.898,0.668,0.236,0.122,0.272,1.15,0.096,0.276,0.436,0.356,0.244,0.13,0.148,0.066,0.928,0.258,0.188,0.24,0.202
2012-02-11 13:34:00,0.238,0.266,0.224,0.176,0.628,0.106,0.242,0.272,0.62,0.46,0.16,0.43,0.342,0.11,0.462,0.132,0.212,0.078,0.084,0.212,0.778,0.898,0.668,0.236,0.122,0.272,1.15,0.096,0.276,0.436,0.356,0.244,0.13,0.148,0.066,0.928,0.258,0.188,0.24,0.202
2012-02-11 13:35:00,0.238,0.266,0.224,0.176,0.628,0.106,0.242,0.272,0.62,0.46,0.16,0.43,0.342,0.11,0.462,0.132,0.212,0.078,0.084,0.212,0.778,0.898,0.668,0.236,0.122,0.272,1.15,0.096,0.276,0.436,0.356,0.244,0.13,0.148,0.066,0.928,0.258,0.188,0.24,0.202
2012-02-11 13:36:00,0.238,0.266,0.224,0.176,0.628,0.106,0.242,0.272,0.62,0.46,0.16,0.43,0.342,0.11,0.462,0.132,0.212,0.078,0.084,0.212,0.778,0.898,0.668,0.236,0.122,0.272,1.15,0.096,0.276,0.436,0.356,0.244,0.13,0.148,0.066,0.928,0.258,0.188,0.24,0.202
2012-02-11 13:37:00,0.238,0.266,0.224,0.176,0.628,0.106,0.242,0.272,0.62,0.46,0.16,0.43,0.342,0.11,0.462,0.132,0.212,0.078,0.084,0.212,0.778,0.898,0.668,0.236,0.122,0.272,1.15,0.096,0.276,0.436,0.356,0.244,0.13,0.148,0.066,0.928,0.258,0.188,0.24,0.202
2012-02-11 13:38:00,0.238,0.266,0.224,0.176,0.628,0.106,0.242,0.272,0.62,0.46,0.16,0.43,0.342,0.11,0.462,0.132,0.212,0.078,0.084,0.212,0.778,0.898,0.668,0.236,0.122,0.272,1.15,0.096,0.276,0.436,0.356,0.244,0.13,0.148,0.066,0.928,0.258,0.188,0.24,0.202
2012-02-11 13:39:00,0.238,0.266,0.224,0.176,0.628,0.106,0.242,0.272,0.62,0.46,0.16,0.43,0.342,0.11,0.462,0.132,0.212,0.078,0.084,0.212,0.778,0.898,0.668,0.236,0.122,0.272,1.15,0.096,0.276,0.436,0.356,0.244,0.13,0.148,0.066,0.928,0.258,0.188,0.24,0.202
2012-02-11 13:40:00,0.238,0.266,0.224,0.176,0.628,0.106,0.242,0.272,0.62,0.46,0.16,0.43,0.342,0.11,0.462,0.132,0.212,0.078,0.084,0.212,0.778,0.898,0.668,0.236,0.122,0.272,1.15,0.096,0.276,0.436,0.356,0.244,0.13,0.148,0.066,0.928,0.258,0.188,0.24,0.202
2012-02-11 13:41:00,0.238,0.266,0.224,0.176,0.628,0.106,0.242,0.272,0.62,0.46,0.16,0.43,0.342,0.11,0.462,0.132,0.212,0.078,0.084,0.212,0.778,0.898,0.668,0.236,0.122,0.272,1.15,0.096,0.276,0.436,0.356,0.244,0.13,0.148,0.066,0.928,0.258,0.188,0.24,0.202
2012-02-11 13:42:00,0.238,0.266,0.224,0.176,0.628,0.106,0.242,0.272,0.62,0.46,0.16,0.43,0.342,0.11,0.462,0.132,0.212,0.078,0.084,0.212,0.778,0.898,0.668,0.236,0.122,0.272,1.15,0.096,0.276,0.436,0.356,0.244,0.13,0.148,0.066,0.928,0.258,0.188,0.24,0.202
2012-02-11 13:43:00,0.238,0.266,0.224,0.176,0.628,0.106,0.242,0.272,0.62,0.46,0.16,0.43,0.342,0.11,0.462,0.132,0.212,0.078,0.084,0.212,0.778,0.898,0.668,0.236,0.122,0.272,1.15,0.096,0.276,0.436,0.356,0.244,0.13,0.148,0.066,0.928,0.258,0.188,0.24,0.202
2012-02-11 13:44:00,0.238,0.266,0.224,0.176,0.628,0.106,0.242,0.272,0.62,0.46,0.16,0.43,0.342,0.11,0.462,0.132,0.212,0.078,0.084,0.212,0.778,0.898,0.668,0.236,0.122,0.272,1.15,0.096,0.276,0.436,0.356,0.244,0.13,0.148,0.066,0.928,0.258,0.188,0.24,0.202
