time,MAC000055_net_output_kW,MAC000203_net_output_kW,MAC000214_net_output_kW,MAC000239_net_output_kW,MAC000250_net_output_kW,MAC000676_net_output_kW,MAC000727_net_output_kW,MAC000734_net_output_kW,MAC000761_net_output_kW,MAC000792_net_output_kW,MAC000864_net_output_kW,MAC001072_net_output_kW,MAC001210_net_output_kW,MAC001238_net_output_kW,MAC001607_net_output_kW,MAC001759_net_output_kW,MAC001795_net_output_kW,MAC001799_net_output_kW,MAC001816_net_output_kW,MAC001906_net_output_kW,MAC001996_net_output_kW,MAC002205_net_output_kW,MAC002220_net_output_kW,MAC002733_net_output_kW,MAC002756_net_output_kW,MAC002877_net_output_kW,MAC003046_net_output_kW,MAC003473_net_output_kW,MAC003488_net_output_kW,MAC003490_net_output_kW,MAC003718_net_output_kW,MAC004146_net_output_kW,MAC004508_net_output_kW,MAC004619_net_output_kW,MAC004848_net_output_kW,MAC004856_net_output_kW,MAC004933_net_output_kW,MAC005219_net_output_kW,MAC005325_net_output_kW,MAC005531_net_output_kW
13:51:00,-1.8382044946357565,-1.8842044946357563,-1.9902044946357564,-1.6122044946357565,-2.1062044946357563,-1.9982044946357564,-1.9822044946357564,0.0,-1.9402044946357564,-2.0622044946357563,-1.8962044946357564,-1.9262044946357564,-1.9102044946357564,0.0,-2.0082044946357565,-1.9822044946357564,-1.8022044946357565,-1.7842044946357565,-1.6962044946357564,-2.0102044946357562,-2.0942044946357563,-1.7642044946357565,-2.0022044946357562,-1.7922044946357563,-0.0822044946357563,-2.0642044946357565,-2.0802044946357565,-2.0542044946357563,-1.9502044946357564,-1.9442044946357564,-1.7722044946357565,-1.7722044946357565,-1.9962044946357564,-2.1042044946357565,0.0,-1.9722044946357564,-1.9882044946357564,-2.1022044946357563,-2.1042044946357565,-0.6942044946357564
13:52:00,-1.8263505022783302,-1.87235050227833,-1.97835050227833,-1.6003505022783302,-2.09435050227833,-1.98635050227833,-1.97035050227833,0.0,-1.92835050227833,-2.05035050227833,-1.88435050227833,-1.91435050227833,-1.89835050227833,0.0,-1.99635050227833,-1.97035050227833,-1.7903505022783301,-1.7723505022783301,-1.68435050227833,-1.99835050227833,-2.08235050227833,-1.7523505022783301,-1.99035050227833,-1.78035050227833,-0.07035050227832995,-2.05235050227833,-2.06835050227833,-2.04235050227833,-1.93835050227833,-1.93235050227833,-1.7603505022783301,-1.7603505022783301,-1.98435050227833,-2.09235050227833,0.0,-1.96035050227833,-1.97635050227833,-2.09035050227833,-2.09235050227833,-0.68235050227833
13:53:00,-1.8143733861901583,-1.8603733861901581,-1.9663733861901582,-1.5883733861901583,-2.082373386190158,-1.9743733861901582,-1.9583733861901582,0.0,-1.9163733861901582,-2.038373386190158,-1.8723733861901581,-1.9023733861901582,-1.8863733861901582,0.0,-1.9843733861901582,-1.9583733861901582,-1.7783733861901583,-1.7603733861901583,-1.6723733861901582,-1.9863733861901582,-2.070373386190158,-1.7403733861901582,-1.9783733861901582,-1.768373386190158,-0.05837338619015808,-2.0403733861901583,-2.0563733861901583,-2.030373386190158,-1.9263733861901582,-1.9203733861901582,-1.7483733861901583,-1.7483733861901583,-1.9723733861901582,-2.0803733861901583,0.0,-1.9483733861901582,-1.9643733861901582,-2.078373386190158,-2.0803733861901583,-0.6703733861901582
13:54:00,-1.8022728900507405,-1.8482728900507404,-1.9542728900507405,-1.5762728900507406,-2.0702728900507403,-1.9622728900507405,-1.9462728900507404,0.0,-1.9042728900507404,-2.0262728900507403,-1.8602728900507404,-1.8902728900507404,-1.8742728900507404,0.0,-1.9722728900507405,-1.9462728900507404,-1.7662728900507405,-1.7482728900507405,-1.6602728900507404,-1.9742728900507405,-2.0582728900507403,-1.7282728900507405,-1.9662728900507405,-1.7562728900507403,-0.04627289005074031,-2.0282728900507405,-2.0442728900507405,-2.0182728900507403,-1.9142728900507404,-1.9082728900507404,-1.7362728900507405,-1.7362728900507405,-1.9602728900507405,-2.0682728900507406,0.0,-1.9362728900507404,-1.9522728900507405,-2.0662728900507403,-2.0682728900507406,-0.6582728900507404
13:55:00,-1.7900487564392842,-1.836048756439284,-1.942048756439284,-1.5640487564392842,-2.058048756439284,-1.950048756439284,-1.934048756439284,-0.7760117425462456,-1.892048756439284,-2.014048756439284,-1.848048756439284,-1.878048756439284,-1.862048756439284,-0.739519929144866,-1.9600487564392841,-1.934048756439284,-1.7540487564392842,-1.7360487564392841,-1.648048756439284,-1.9620487564392841,-2.046048756439284,-1.7160487564392841,-1.954048756439284,-1.744048756439284,-0.034048756439283956,-2.016048756439284,-2.032048756439284,-2.006048756439284,-1.902048756439284,-1.896048756439284,-1.7240487564392841,-1.7240487564392841,-1.948048756439284,-2.056048756439284,0.0,-1.924048756439284,-1.940048756439284,-2.054048756439284,-2.056048756439284,-0.646048756439284
13:56:00,-1.7777007269190999,-1.8237007269190997,-1.9297007269190998,-1.5517007269190999,-2.0457007269190997,-1.9377007269190998,-1.9217007269190998,-1.2437007269190996,-1.8797007269190997,-2.0017007269190996,-1.8357007269190997,-1.8657007269190997,-1.8497007269190997,-1.9977007269190996,-1.9477007269190998,-1.9217007269190998,-1.7417007269190998,-1.7237007269190998,-1.6357007269190997,-1.9497007269190998,-2.0337007269190996,-1.7037007269190998,-1.9417007269190998,-1.7317007269190996,-0.021700726919099633,-2.0037007269191,-2.0197007269191,-1.9937007269190998,-1.8897007269190997,-1.8837007269190997,-1.7117007269190998,-1.7117007269190998,-1.9357007269190998,-2.0437007269191,0.0,-1.9117007269190998,-1.9277007269190998,-2.0417007269190997,-2.0437007269191,-0.6337007269190997
13:57:00,-1.7652285422650498,-1.8112285422650496,-1.9172285422650497,-1.5392285422650498,-2.0332285422650496,-1.9252285422650497,-1.9092285422650497,-1.2312285422650495,-1.8672285422650496,-1.9892285422650495,-1.8232285422650496,-1.8532285422650496,-1.8372285422650496,-1.9852285422650495,-1.9352285422650497,-1.9092285422650497,-1.7292285422650497,-1.7112285422650497,-1.6232285422650496,-1.9372285422650497,-2.0212285422650496,-1.6912285422650497,-1.9292285422650497,-1.7192285422650495,-0.009228542265049544,-1.9912285422650498,-2.0072285422650498,-1.9812285422650497,-1.8772285422650496,-1.8712285422650496,-1.6992285422650497,-1.6992285422650497,-1.9232285422650497,-2.03122854226505,0.0,-1.8992285422650497,-1.9152285422650497,-2.0292285422650496,-2.03122854226505,-0.6212285422650496
13:58:00,-1.7526319426932213,-1.7986319426932211,-1.9046319426932212,-1.5266319426932213,-2.020631942693221,-1.9126319426932212,-1.8966319426932212,-1.218631942693221,-1.8546319426932212,-1.976631942693221,-1.8106319426932211,-1.8406319426932212,-1.8246319426932212,-1.972631942693221,-1.9226319426932212,-1.8966319426932212,-1.7166319426932213,-1.6986319426932213,-1.6106319426932212,-1.9246319426932212,-2.008631942693221,-1.6786319426932212,-1.9166319426932212,-1.706631942693221,0.0,-1.9786319426932213,-1.9946319426932213,-1.9686319426932213,-1.8646319426932212,-1.8586319426932212,-1.6866319426932213,-1.6866319426932213,-1.9106319426932212,-2.0186319426932213,0.0,-1.8866319426932212,-1.9026319426932212,-2.016631942693221,-2.0186319426932213,-0.6086319426932212
13:59:00,-1.73991065942454,-1.7859106594245397,-1.8919106594245398,-1.51391065942454,-2.0079106594245397,-1.8999106594245398,-1.8839106594245398,-1.2059106594245397,-1.8419106594245398,-1.9639106594245397,-1.7979106594245398,-1.8279106594245398,-1.8119106594245398,-1.9599106594245397,-1.9099106594245399,-1.8839106594245398,-1.70391065942454,-1.6859106594245399,-1.5979106594245398,-1.9119106594245399,-1.9959106594245397,-1.6659106594245399,-1.9039106594245399,-1.6939106594245397,0.0,-1.96591065942454,-1.98191065942454,-1.95591065942454,-1.8519106594245398,-1.8459106594245398,-1.6739106594245399,-1.6739106594245399,-1.8979106594245398,-2.00591065942454,0.0,-1.8739106594245398,-1.8899106594245398,-2.0039106594245397,-2.00591065942454,-0.5959106594245398
14:00:00,-1.0087485525345086,-1.1767485525345085,-0.9827485525345085,-1.0827485525345084,-1.1827485525345085,-1.1647485525345085,-1.3207485525345084,-0.7027485525345085,-1.3187485525345086,-1.2987485525345086,-1.2927485525345086,-1.0107485525345086,-1.2027485525345085,-1.2327485525345085,-1.2567485525345086,-1.2307485525345085,-1.2287485525345085,-1.2927485525345086,-1.2027485525345085,-0.9747485525345085,-1.3907485525345085,-0.9367485525345085,-1.1667485525345085,-0.9467485525345085,0.0,-1.3667485525345084,-1.1307485525345085,-1.0587485525345084,-1.1447485525345085,-1.1107485525345084,-1.0427485525345084,-0.8407485525345085,-1.2407485525345086,-1.3127485525345084,0.0,-1.2687485525345086,-1.2127485525345085,-1.3587485525345084,-1.3507485525345084,-0.08674855253450842
14:01:00,-0.999552065893659,-1.167552065893659,-0.973552065893659,-1.0735520658936588,-1.173552065893659,-1.1555520658936589,-1.3115520658936588,-0.6935520658936589,-1.309552065893659,-1.289552065893659,-1.283552065893659,-1.001552065893659,-1.193552065893659,-1.223552065893659,-1.247552065893659,-1.221552065893659,-1.219552065893659,-1.283552065893659,-1.193552065893659,-0.9655520658936589,-1.3815520658936589,-0.9275520658936589,-1.1575520658936589,-0.9375520658936589,0.0,-1.3575520658936588,-1.1215520658936589,-1.0495520658936588,-1.1355520658936589,-1.1015520658936588,-1.0335520658936588,-0.8315520658936589,-1.231552065893659,-1.3035520658936588,0.0,-1.259552065893659,-1.203552065893659,-1.3495520658936588,-1.3415520658936588,-0.07755206589365882
14:02:00,-0.9902696178320236,-1.1582696178320235,-0.9642696178320236,-1.0642696178320237,-1.1642696178320235,-1.1462696178320235,-1.3022696178320234,-0.6842696178320236,-1.3002696178320234,-1.2802696178320234,-1.2742696178320236,-0.9922696178320236,-1.1842696178320236,-1.2142696178320236,-1.2382696178320236,-1.2122696178320236,-1.2102696178320236,-1.2742696178320236,-1.1842696178320236,-0.9562696178320236,-1.3722696178320235,-0.9182696178320235,-1.1482696178320235,-0.9282696178320236,0.0,-1.3482696178320235,-1.1122696178320235,-1.0402696178320237,-1.1262696178320235,-1.0922696178320235,-1.0242696178320236,-0.8222696178320236,-1.2222696178320236,-1.2942696178320237,0.0,-1.2502696178320236,-1.1942696178320236,-1.3402696178320235,-1.3322696178320235,-0.06826961783202345
14:03:00,-0.980901112759285,-1.148901112759285,-0.954901112759285,-1.054901112759285,-1.154901112759285,-1.136901112759285,-1.2929011127592849,-0.674901112759285,-1.2909011127592849,-1.2709011127592849,-1.264901112759285,-0.982901112759285,-1.174901112759285,-1.204901112759285,-1.228901112759285,-1.202901112759285,-1.200901112759285,-1.264901112759285,-1.174901112759285,-0.946901112759285,-1.362901112759285,-0.908901112759285,-1.138901112759285,-0.918901112759285,0.0,-1.338901112759285,-1.102901112759285,-1.030901112759285,-1.116901112759285,-1.082901112759285,-1.014901112759285,-0.812901112759285,-1.212901112759285,-1.284901112759285,0.0,-1.240901112759285,-1.184901112759285,-1.330901112759285,-1.322901112759285,-0.05890111275928489
14:04:00,-0.9714464569264947,-1.1394464569264946,-0.9454464569264946,-1.0454464569264945,-1.1454464569264946,-1.1274464569264946,-1.2834464569264945,-0.6654464569264946,-1.2814464569264947,-1.2614464569264947,-1.2554464569264947,-0.9734464569264947,-1.1654464569264946,-1.1954464569264946,-1.2194464569264947,-1.1934464569264946,-1.1914464569264946,-1.2554464569264947,-1.1654464569264946,-0.9374464569264946,-1.3534464569264946,-0.8994464569264946,-1.1294464569264946,-0.9094464569264946,0.0,-1.3294464569264945,-1.0934464569264946,-1.0214464569264945,-1.1074464569264946,-1.0734464569264945,-1.0054464569264945,-0.8034464569264946,-1.2034464569264947,-1.2754464569264945,0.0,-1.2314464569264947,-1.1754464569264946,-1.3214464569264945,-1.3134464569264945,-0.04944645692649452
14:05:00,-0.9619055587785941,-1.129905558778594,-0.935905558778594,-1.0359055587785941,-1.135905558778594,-1.117905558778594,-1.273905558778594,-0.655905558778594,-1.271905558778594,-1.2519055587785939,-1.245905558778594,-0.9639055587785941,-1.155905558778594,-1.185905558778594,-1.209905558778594,-1.183905558778594,-1.181905558778594,-1.245905558778594,-1.155905558778594,-0.927905558778594,-1.343905558778594,-0.889905558778594,-1.119905558778594,-0.899905558778594,0.0,-1.319905558778594,-1.083905558778594,-1.0119055587785941,-1.097905558778594,-1.063905558778594,-0.995905558778594,-0.793905558778594,-1.193905558778594,-1.2659055587785941,0.0,-1.221905558778594,-1.165905558778594,-1.311905558778594,-1.303905558778594,-0.03990555877859392
14:06:00,-0.9522783291576165,-1.1202783291576164,-0.9262783291576164,-1.0262783291576163,-1.1262783291576164,-1.1082783291576164,-1.2642783291576163,-0.6462783291576164,-1.2622783291576165,-1.2422783291576165,-1.2362783291576165,-0.9542783291576165,-1.1462783291576164,-1.1762783291576164,-1.2002783291576165,-1.1742783291576164,-1.1722783291576164,-1.2362783291576165,-1.1462783291576164,-0.9182783291576164,-1.3342783291576163,-0.8802783291576164,-1.1102783291576164,-0.8902783291576164,0.0,-1.3102783291576163,-1.0742783291576163,-1.0022783291576163,-1.0882783291576164,-1.0542783291576163,-0.9862783291576164,-0.7842783291576164,-1.1842783291576164,-1.2562783291576163,0.0,-1.2122783291576165,-1.1562783291576164,-1.3022783291576163,-1.2942783291576163,-0.0302783291576163
14:07:00,-0.9425646816033169,-1.1105646816033168,-0.9165646816033168,-1.0165646816033167,-1.1165646816033168,-1.0985646816033168,-1.2545646816033167,-0.6365646816033168,-1.252564681603317,-1.232564681603317,-1.2265646816033169,-0.9445646816033169,-1.1365646816033168,-1.1665646816033168,-1.1905646816033169,-1.1645646816033168,-1.1625646816033168,-1.2265646816033169,-1.1365646816033168,-0.9085646816033168,-1.3245646816033168,-0.8705646816033168,-1.1005646816033168,-0.8805646816033168,0.0,-1.3005646816033167,-1.0645646816033167,-0.9925646816033168,-1.0785646816033168,-1.0445646816033167,-0.9765646816033168,-0.7745646816033168,-1.1745646816033168,-1.2465646816033167,0.0,-1.2025646816033169,-1.1465646816033168,-1.2925646816033167,-1.2845646816033167,-0.020564681603316703
14:08:00,-0.9327645326820204,-1.1007645326820203,-0.9067645326820204,-1.0067645326820203,-1.1067645326820204,-1.0887645326820203,-1.2447645326820203,-0.6267645326820204,-1.2427645326820205,-1.2227645326820205,-1.2167645326820204,-0.9347645326820204,-1.1267645326820204,-1.1567645326820204,-1.1807645326820204,-1.1547645326820204,-1.1527645326820204,-1.2167645326820204,-1.1267645326820204,-0.8987645326820204,-1.3147645326820203,-0.8607645326820204,-1.0907645326820203,-0.8707645326820204,0.0,-1.2907645326820203,-1.0547645326820203,-0.9827645326820204,-1.0687645326820203,-1.0347645326820203,-0.9667645326820203,-0.7647645326820204,-1.1647645326820204,-1.2367645326820202,0.0,-1.1927645326820204,-1.1367645326820204,-1.2827645326820203,-1.2747645326820203,-0.010764532682020267
14:09:00,-0.922877802237807,-1.090877802237807,-0.896877802237807,-0.996877802237807,-1.096877802237807,-1.078877802237807,-1.2348778022378069,-0.616877802237807,-1.232877802237807,-1.212877802237807,-1.206877802237807,-0.924877802237807,-1.116877802237807,-1.146877802237807,-1.170877802237807,-1.144877802237807,-1.142877802237807,-1.206877802237807,-1.116877802237807,-0.888877802237807,-1.304877802237807,-0.850877802237807,-1.080877802237807,-0.860877802237807,0.0,-1.280877802237807,-1.044877802237807,-0.972877802237807,-1.058877802237807,-1.024877802237807,-0.9568778022378069,-0.754877802237807,-1.154877802237807,-1.2268778022378068,0.0,-1.182877802237807,-1.126877802237807,-1.2728778022378069,-1.2648778022378069,-0.0008778022378068684
14:10:00,-0.9129044071332972,-1.0809044071332972,-0.8869044071332972,-0.9869044071332972,-1.0869044071332972,-1.0689044071332972,-1.224904407133297,-0.6069044071332972,-1.222904407133297,-1.202904407133297,-1.1969044071332973,-0.9149044071332972,-1.1069044071332972,-1.1369044071332972,-1.1609044071332972,-1.1349044071332972,-1.1329044071332972,-1.1969044071332973,-1.1069044071332972,-0.8789044071332972,-1.2949044071332971,-0.8409044071332972,-1.0709044071332972,-0.8509044071332972,0.0,-1.270904407133297,-1.0349044071332971,-0.9629044071332972,-1.0489044071332971,-1.014904407133297,-0.9469044071332972,-0.7449044071332972,-1.1449044071332972,-1.2169044071332973,0.0,-1.1729044071332972,-1.1169044071332972,-1.262904407133297,-1.254904407133297,0.0
14:11:00,-0.902844288362584,-1.070844288362584,-0.876844288362584,-0.976844288362584,-1.076844288362584,-1.058844288362584,-1.2148442883625838,-0.596844288362584,-1.212844288362584,-1.192844288362584,-1.186844288362584,-0.904844288362584,-1.096844288362584,-1.126844288362584,-1.150844288362584,-1.124844288362584,-1.122844288362584,-1.186844288362584,-1.096844288362584,-0.868844288362584,-1.284844288362584,-0.830844288362584,-1.060844288362584,-0.840844288362584,0.0,-1.2608442883625839,-1.024844288362584,-0.952844288362584,-1.038844288362584,-1.0048442883625839,-0.9368442883625839,-0.734844288362584,-1.134844288362584,-1.2068442883625838,0.0,-1.162844288362584,-1.106844288362584,-1.2528442883625839,-1.2448442883625839,0.0
14:12:00,-0.8926973713362492,-1.060697371336249,-0.8666973713362491,-0.9666973713362491,-1.066697371336249,-1.048697371336249,-1.204697371336249,-0.5866973713362491,-1.202697371336249,-1.182697371336249,-1.1766973713362492,-0.8946973713362492,-1.086697371336249,-1.1166973713362491,-1.1406973713362492,-1.1146973713362491,-1.1126973713362491,-1.1766973713362492,-1.086697371336249,-0.8586973713362491,-1.274697371336249,-0.8206973713362491,-1.050697371336249,-0.8306973713362491,0.0,-1.250697371336249,-1.014697371336249,-0.9426973713362491,-1.028697371336249,-0.994697371336249,-0.9266973713362491,-0.7246973713362491,-1.1246973713362491,-1.1966973713362492,0.0,-1.1526973713362492,-1.0966973713362491,-1.242697371336249,-1.234697371336249,0.0
14:13:00,-0.8824635930171807,-1.0504635930171806,-0.8564635930171807,-0.9564635930171806,-1.0564635930171806,-1.0384635930171806,-1.1944635930171805,-0.5764635930171806,-1.1924635930171807,-1.1724635930171807,-1.1664635930171807,-0.8844635930171807,-1.0764635930171806,-1.1064635930171807,-1.1304635930171807,-1.1044635930171807,-1.1024635930171807,-1.1664635930171807,-1.0764635930171806,-0.8484635930171807,-1.2644635930171806,-0.8104635930171806,-1.0404635930171806,-0.8204635930171806,0.0,-1.2404635930171806,-1.0044635930171806,-0.9324635930171806,-1.0184635930171806,-0.9844635930171806,-0.9164635930171806,-0.7144635930171807,-1.1144635930171807,-1.1864635930171805,0.0,-1.1424635930171807,-1.0864635930171807,-1.2324635930171806,-1.2244635930171806,0.0
14:14:00,-0.8721428956388,-1.0401428956388,-0.8461428956388,-0.9461428956387999,-1.0461428956388,-1.0281428956388,-1.1841428956387998,-0.5661428956387999,-1.1821428956387998,-1.1621428956387998,-1.1561428956388,-0.8741428956388,-1.0661428956388,-1.0961428956388,-1.1201428956388,-1.0941428956388,-1.0921428956388,-1.1561428956388,-1.0661428956388,-0.8381428956388,-1.2541428956387999,-0.8001428956387999,-1.0301428956388,-0.8101428956387999,0.0,-1.2301428956387999,-0.9941428956387999,-0.9221428956387999,-1.0081428956387999,-0.9741428956387999,-0.9061428956387999,-0.7041428956388,-1.1041428956388,-1.1761428956388,0.0,-1.1321428956388,-1.0761428956388,-1.2221428956387999,-1.2141428956387998,0.0
14:15:00,-0.8617352272986452,-1.029735227298645,-0.8357352272986451,-0.9357352272986451,-1.035735227298645,-1.017735227298645,-1.173735227298645,-0.5557352272986451,-1.1717352272986452,-1.1517352272986452,-1.1457352272986452,-0.8637352272986452,-1.055735227298645,-1.0857352272986451,-1.1097352272986452,-1.0837352272986451,-1.0817352272986451,-1.1457352272986452,-1.055735227298645,-0.8277352272986451,-1.243735227298645,-0.7897352272986451,-1.019735227298645,-0.7997352272986451,0.0,-1.219735227298645,-0.983735227298645,-0.9117352272986451,-0.997735227298645,-0.963735227298645,-0.8957352272986451,-0.6937352272986451,-1.0937352272986451,-1.165735227298645,0.0,-1.1217352272986452,-1.0657352272986451,-1.211735227298645,-1.203735227298645,0.0
14:16:00,-0.8512405423965184,-1.0192405423965183,-0.8252405423965183,-0.9252405423965183,-1.0252405423965183,-1.0072405423965183,-1.1632405423965182,-0.5452405423965183,-1.1612405423965182,-1.1412405423965182,-1.1352405423965184,-0.8532405423965184,-1.0452405423965183,-1.0752405423965183,-1.0992405423965184,-1.0732405423965183,-1.0712405423965183,-1.1352405423965184,-1.0452405423965183,-0.8172405423965183,-1.2332405423965183,-0.7792405423965183,-1.0092405423965183,-0.7892405423965183,0.0,-1.2092405423965182,-0.9732405423965182,-0.9012405423965183,-0.9872405423965183,-0.9532405423965182,-0.8852405423965183,-0.6832405423965183,-1.0832405423965183,-1.1552405423965184,0.0,-1.1112405423965184,-1.0552405423965183,-1.2012405423965182,-1.1932405423965182,0.0
14:17:00,-0.8406588021991148,-1.0086588021991147,-0.8146588021991148,-0.9146588021991148,-1.0146588021991148,-0.9966588021991147,-1.1526588021991147,-0.5346588021991148,-1.1506588021991146,-1.1306588021991146,-1.1246588021991148,-0.8426588021991148,-1.0346588021991148,-1.0646588021991148,-1.0886588021991148,-1.0626588021991148,-1.0606588021991148,-1.1246588021991148,-1.0346588021991148,-0.8066588021991148,-1.2226588021991147,-0.7686588021991148,-0.9986588021991147,-0.7786588021991148,0.0,-1.1986588021991147,-0.9626588021991147,-0.8906588021991148,-0.9766588021991147,-0.9426588021991147,-0.8746588021991147,-0.6726588021991148,-1.0726588021991148,-1.1446588021991149,0.0,-1.1006588021991148,-1.0446588021991148,-1.1906588021991147,-1.1826588021991147,0.0
14:18:00,-0.8299899754409235,-0.9979899754409234,-0.8039899754409234,-0.9039899754409234,-1.0039899754409234,-0.9859899754409234,-1.1419899754409233,-0.5239899754409234,-1.1399899754409235,-1.1199899754409235,-1.1139899754409235,-0.8319899754409235,-1.0239899754409234,-1.0539899754409234,-1.0779899754409235,-1.0519899754409234,-1.0499899754409234,-1.1139899754409235,-1.0239899754409234,-0.7959899754409234,-1.2119899754409234,-0.7579899754409234,-0.9879899754409234,-0.7679899754409234,0.0,-1.1879899754409233,-0.9519899754409233,-0.8799899754409234,-0.9659899754409234,-0.9319899754409233,-0.8639899754409234,-0.6619899754409234,-1.0619899754409234,-1.1339899754409233,0.0,-1.0899899754409235,-1.0339899754409234,-1.1799899754409233,-1.1719899754409233,0.0
14:19:00,-0.8192340388655732,-0.9872340388655731,-0.7932340388655732,-0.8932340388655732,-0.9932340388655732,-0.9752340388655731,-1.131234038865573,-0.5132340388655732,-1.1292340388655733,-1.1092340388655733,-1.1032340388655733,-0.8212340388655732,-1.0132340388655732,-1.0432340388655732,-1.0672340388655732,-1.0412340388655732,-1.0392340388655732,-1.1032340388655733,-1.0132340388655732,-0.7852340388655732,-1.2012340388655731,-0.7472340388655732,-0.9772340388655731,-0.7572340388655732,0.0,-1.177234038865573,-0.9412340388655731,-0.8692340388655732,-0.9552340388655731,-0.9212340388655731,-0.8532340388655731,-0.6512340388655732,-1.0512340388655732,-1.123234038865573,0.0,-1.0792340388655732,-1.0232340388655732,-1.169234038865573,-1.161234038865573,0.0
14:20:00,-0.8083909780043133,-0.9763909780043132,-0.7823909780043132,-0.8823909780043132,-0.9823909780043132,-0.9643909780043132,-1.120390978004313,-0.5023909780043132,-1.1183909780043133,-1.0983909780043133,-1.0923909780043133,-0.8103909780043133,-1.0023909780043132,-1.0323909780043132,-1.0563909780043133,-1.0303909780043132,-1.0283909780043132,-1.0923909780043133,-1.0023909780043132,-0.7743909780043132,-1.1903909780043131,-0.7363909780043132,-0.9663909780043132,-0.7463909780043132,0.0,-1.1663909780043131,-0.9303909780043131,-0.8583909780043132,-0.9443909780043132,-0.9103909780043131,-0.8423909780043132,-0.6403909780043132,-1.0403909780043132,-1.112390978004313,0.0,-1.0683909780043133,-1.0123909780043132,-1.1583909780043131,-1.1503909780043131,0.0
14:21:00,-0.7974607804430336,-0.9654607804430335,-0.7714607804430336,-0.8714607804430335,-0.9714607804430335,-0.9534607804430335,-1.1094607804430334,-0.49146078044303354,-1.1074607804430334,-1.0874607804430334,-1.0814607804430336,-0.7994607804430336,-0.9914607804430335,-1.0214607804430336,-1.0454607804430336,-1.0194607804430336,-1.0174607804430336,-1.0814607804430336,-0.9914607804430335,-0.7634607804430336,-1.1794607804430335,-0.7254607804430335,-0.9554607804430335,-0.7354607804430335,0.0,-1.1554607804430335,-0.9194607804430335,-0.8474607804430335,-0.9334607804430335,-0.8994607804430335,-0.8314607804430335,-0.6294607804430336,-1.0294607804430336,-1.1014607804430336,0.0,-1.0574607804430336,-1.0014607804430335,-1.1474607804430335,-1.1394607804430334,0.0
14:22:00,-0.78644346596289,-0.95444346596289,-0.76044346596289,-0.86044346596289,-0.96044346596289,-0.94244346596289,-1.0984434659628899,-0.48044346596289,-1.0964434659628899,-1.0764434659628899,-1.07044346596289,-0.78844346596289,-0.98044346596289,-1.01044346596289,-1.03444346596289,-1.00844346596289,-1.00644346596289,-1.07044346596289,-0.98044346596289,-0.75244346596289,-1.16844346596289,-0.71444346596289,-0.94444346596289,-0.72444346596289,0.0,-1.14444346596289,-0.9084434659628899,-0.83644346596289,-0.92244346596289,-0.8884434659628899,-0.82044346596289,-0.61844346596289,-1.01844346596289,-1.09044346596289,0.0,-1.04644346596289,-0.99044346596289,-1.13644346596289,-1.12844346596289,0.0
14:23:00,-0.7753390433840897,-0.9433390433840896,-0.7493390433840896,-0.8493390433840896,-0.9493390433840896,-0.9313390433840896,-1.0873390433840895,-0.4693390433840896,-1.0853390433840895,-1.0653390433840895,-1.0593390433840897,-0.7773390433840897,-0.9693390433840896,-0.9993390433840896,-1.0233390433840897,-0.9973390433840896,-0.9953390433840896,-1.0593390433840897,-0.9693390433840896,-0.7413390433840896,-1.1573390433840895,-0.7033390433840896,-0.9333390433840896,-0.7133390433840896,0.0,-1.1333390433840895,-0.8973390433840895,-0.8253390433840896,-0.9113390433840896,-0.8773390433840895,-0.8093390433840896,-0.6073390433840896,-1.0073390433840896,-1.0793390433840897,0.0,-1.0353390433840897,-0.9793390433840896,-1.1253390433840895,-1.1173390433840895,0.0
14:24:00,-0.7641475405891798,-0.9321475405891797,-0.7381475405891798,-0.8381475405891797,-0.9381475405891797,-0.9201475405891797,-1.0761475405891796,-0.4581475405891797,-1.0741475405891796,-1.0541475405891796,-1.0481475405891798,-0.7661475405891798,-0.9581475405891797,-0.9881475405891798,-1.0121475405891798,-0.9861475405891797,-0.9841475405891797,-1.0481475405891798,-0.9581475405891797,-0.7301475405891797,-1.1461475405891797,-0.6921475405891797,-0.9221475405891797,-0.7021475405891797,0.0,-1.1221475405891796,-0.8861475405891797,-0.8141475405891797,-0.9001475405891797,-0.8661475405891796,-0.7981475405891797,-0.5961475405891797,-0.9961475405891798,-1.0681475405891798,0.0,-1.0241475405891798,-0.9681475405891797,-1.1141475405891796,-1.1061475405891796,0.0
14:25:00,-0.7528689982483436,-0.9208689982483436,-0.7268689982483436,-0.8268689982483436,-0.9268689982483436,-0.9088689982483436,-1.0648689982483435,-0.4468689982483436,-1.0628689982483435,-1.0428689982483434,-1.0368689982483437,-0.7548689982483436,-0.9468689982483436,-0.9768689982483436,-1.0008689982483436,-0.9748689982483436,-0.9728689982483436,-1.0368689982483437,-0.9468689982483436,-0.7188689982483436,-1.1348689982483435,-0.6808689982483436,-0.9108689982483436,-0.6908689982483436,0.0,-1.1108689982483435,-0.8748689982483435,-0.8028689982483436,-0.8888689982483435,-0.8548689982483435,-0.7868689982483436,-0.5848689982483436,-0.9848689982483436,-1.0568689982483437,0.0,-1.0128689982483436,-0.9568689982483436,-1.1028689982483435,-1.0948689982483435,0.0
